pCO2,u,sigma,Cl,pH,T,P,t_s,Qw,Qo,Fe,SO4,yN2,yCH4,v,yCO2,Na,Ba,Mg,Ca,Sr,HCO3,TSS,TDS,Alk,FP,D,Di,De,TH,e,Qg
23.352,1.478,638.0,9.873,6.84,241.32,56.0,1.284052019164956,1772.301,133.3989999999999,0.081,8.796,33.9,22.1,20.0,41.7,75.8,0.35,7.2,30.9,1.178,3.19,22.0,446.7,319.0,2.0,4.0,3.068,4.5,77.1,5.49,4.001969999999996e-09
24.453,0.055,598.0,3.666,6.76,90.61,57.0,2.524298425735797,27.474,44.82599999999999,0.151,25.372,13.2,42.7,20.0,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,1.0,4.0,2.067,4.5,20.2,5.54,1.34478e-09
6.92342,2.057,5780.0,,,243.29,58.18,17.10335386721424,5979.69996,36.70003999999972,,,,,4.117566983333103,11.9,,,,,,,,,,2.0,6.0,3.068,6.625,,5.49,1.101001199999992e-09
9.164,4.694,495.0,4.505,6.59,244.61,58.0,13.21643835616438,13570.74145,130.1585500000001,0.234,2.832,2.2,81.8,20.0,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,6.625,19.2,3.91,3.904756500000003e-09
21.45,1.586,598.0,3.665999999999999,6.76,235.79,50.0,10.16563997262149,1142.2446,46.35540000000015,0.151,25.372,13.2,42.70000000000001,3.5992925473596733,42.9,98.3,0.26,5.3,8.099999999999998,0.038,2.91,98.0,418.3,291.0,2.0,3.0,2.067,3.5,20.2,5.49,1.390662000000004e-09
7.510599999999999,4.146,2273.92,553.46068,6.7956,247.12,47.0,30.00136892539357,12046.3212,48.37880000000041,0.27572,7.890160000000001,37.85508,45.448,1.8883841381480893,15.98,239.336,1.602,9.712,93.16,2.47748,2.7292,18.88,1591.9,272.92,2.0,6.0,3.068,6.625,232.624,6.02,1.451364000000012e-09
16.402,0.261,833.0,63.342,6.98,115.75,59.0,8.492813141683778,260.75,89.25,0.126,4.776,10.9,60.4,5.559024657701154,27.8,112.2,0.33,6.5,33.1,1.302,3.31,26.0,583.3,331.0,2.0,4.0,2.067,4.5,82.7,5.49,2.6775000000000003e-09
11.06,2.694,495.0,4.505,6.59,183.53,70.0,11.52635181382615,3525.72683,35.97317000000021,0.234,2.832,2.2,81.8,4.164250846316421,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,4.0,2.067,4.5,19.2,5.49,1.0791951000000056e-09
43.265,8.031,415.0,7.632,6.79,248.58,85.0,26.53698630136986,23345.14551,114.9544899999964,0.47,9.342,7.9,40.1,0.2967185368605718,50.9,45.1,0.4,6.8,11.6,0.194,1.99,8.0,291.7,199.0,3.0,6.0,3.068,6.625,27.6,3.91,3.448634699999893e-09
46.2,7.981,566.0,9.491,6.53,248.92,88.0,20.99931553730322,23200.74159,109.5584100000015,0.194,11.269,26.5,19.9,2.266987650011806,52.5,76.6,0.32,7.7,16.6,0.448,2.69,28.0,396.7,269.0,3.0,6.0,3.068,6.625,41.4,7.11,3.2867523000000442e-09
11.016,0.439,624.0,22.749,6.85,174.34,54.0,1.958904109589041,275.809,56.49100000000004,0.109,9.102,78.4,0.0,20.0,20.4,72.2,0.21,2.8,30.6,0.521,2.79,24.0,436.7,279.0,2.0,3.0,3.068,3.5,76.4,5.49,1.694730000000001e-09
9.810700000000002,4.716,2892.64,752.47756,6.775199999999999,247.92,58.0,24.99931553730322,13692.02562,63.27437999999893,0.33824,7.43572,46.43189,35.834,0.2203275680234413,16.915,302.012,2.124,12.304,116.62,3.21116,2.7064,16.96,2025.1,270.64,2.0,6.0,3.068,6.625,291.208,6.02,1.898231399999968e-09
9.792,1.99,624.0,22.749,6.85,243.21,48.0,20.00273785078713,2537.5762,28.22379999999976,0.109,9.102,78.4,0.0,2.9699998491154944,20.4,72.2,0.21,2.8,30.6,0.521,2.79,24.0,436.6999999999999,279.0,2.0,4.0,3.068,4.5,76.4,5.49,8.467139999999927e-10
8.216000000000001,4.629,495.0,4.505,6.59,247.45,52.0,26.8911704312115,13469.24873,55.45126999999957,0.234,2.832,2.2,81.8,0.4826591332571981,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,6.625,19.2,5.49,1.663538099999987e-09
20.4,5.507,675.0,23.803,6.97,245.67,68.0,5.528767123287671,6881.179999999999,212.8200000000006,0.061,6.208,7.4,62.1,20.0,30.0,79.4,0.22,7.0,30.8,0.851,3.19,14.0,473.3,319.0,1.0,4.0,3.068,4.5,77.0,5.49,6.3846000000000195e-09
24.882,3.375,598.0,3.666,6.76,245.22,58.0,13.14442162902122,4269.6378,78.26220000000012,0.151,25.372,13.2,42.7,2.3645828378930247,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,4.0,3.068,4.5,20.2,5.49,2.347866000000004e-09
10.586,6.603,495.0,4.505,6.59,248.09,67.0,10.81724845995893,4895.41558,38.48441999999977,0.234,2.832,2.2,81.8,2.836917594867841,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,3.0,3.068,3.5,19.2,5.49,1.1545325999999931e-09
15.075,10.599,534.0,10.556,6.61,246.24,75.0,4.090349075975359,7843.076690000001,80.02330999999958,0.284,8.092,8.0,71.6,8.46430340785715,20.1,62.0,0.26,5.0,25.0,0.813,2.57,16.0,373.3,257.0,3.0,3.0,2.067,3.5,62.5,5.49,2.400699299999988e-09
19.11,0.741,430.0,6.185,7.2,228.41,49.0,26.99178082191781,950.16757,8.532429999999977,0.014,9.036,7.9,52.6,0.0583438032487109,39.0,49.1,0.34,6.4,10.5,0.301,1.97,32.0,301.7,197.0,2.0,4.0,3.068,4.5,26.3,3.91,2.5597289999999927e-10
18.375,0.962,566.0,9.491,6.53,202.46,35.0,4.158795345653662,1143.87,113.1299999999999,0.194,11.269,26.5,19.9,20.0,52.5,76.6,0.32,7.7,16.6,0.448,2.69,28.0,396.7,269.0,2.0,4.0,2.067,4.5,41.4,5.54,3.393899999999997e-09
19.182,0.146,638.0,9.873,6.84,98.05,46.0,3.030800821355236,80.556,111.244,0.081,8.796,33.9,22.1,20.0,41.7,75.8,0.35,7.2,30.9,1.178,3.19,22.0,446.7,319.0,1.0,4.0,2.067,4.5,77.1,5.54,3.3373200000000006e-09
2.952,0.101,1031.0,11.534,7.14,138.29,41.0,20.08487337440109,216.0,84.0,0.201,18.428,5.0,87.7,1.410175370439333,7.2,217.1,0.42,11.4,7.0,0.126,5.8,54.0,721.7,580.0,2.0,6.0,2.067,6.625,17.6,6.02,2.52e-09
20.163,1.457,598.0,3.666,6.76,240.48,47.0,12.51745379876797,1831.7939,46.00610000000006,0.151,25.372,13.2,42.7,8.894865011952248,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,4.0,3.068,4.5,20.2,5.49,1.380183000000002e-09
20.163,1.457,598.0,3.666,6.76,240.48,47.0,12.70088980150582,1831.7939,46.00610000000006,0.151,25.372,13.2,42.7,4.243804241003611,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,4.0,3.068,4.5,20.2,5.54,1.380183000000002e-09
12.036,2.774,624.0,22.749,6.85,244.85,59.0,10.96509240246407,1988.928,82.87200000000007,0.109,9.102,78.4,0.0,10.1182576896989,20.4,72.2,0.21,2.8,30.6,0.521,2.79,24.0,436.7,279.0,2.0,3.0,2.067,3.5,76.4,5.49,2.486160000000002e-09
27.456,8.271,598.0,3.666,6.76,247.97,64.0,3.033538672142368,24034.63769,128.0623099999975,0.151,25.372,13.2,42.7,11.28336507575542,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,3.0,6.0,3.068,6.625,20.2,5.49,3.841869299999926e-09
28.314,0.264,598.0,3.666,6.76,108.47,66.0,2.513347022587269,40.0,160.0,0.151,25.372,13.2,42.7,8.922597910555304,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,3.0,2.067,3.5,20.2,5.54,4.8e-09
11.692,7.643,495.0,4.505,6.59,246.48,74.0,4.279452054794521,22151.86962,129.2303800000009,0.234,2.832,2.2,81.8,20.0,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,6.0,3.068,6.625,19.2,6.02,3.876911400000026e-09
13.588,8.03,495.0,4.505,6.59,247.74,86.0,32.15616438356165,23173.33104,248.2689600000012,0.234,2.832,2.2,81.8,1.0774192120080588,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,6.0,3.068,6.625,19.2,3.91,7.448068800000037e-09
8.374,0.052,495.0,4.505,6.59,106.51,53.0,5.978082191780822,132.345,23.35499999999999,0.234,2.832,2.2,81.8,9.681033798364576,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,2.067,6.625,19.2,5.49,7.006499999999995e-10
22.396,3.752,415.0,7.632,6.79,244.17,44.0,7.34839151266256,4872.816,59.1840000000002,0.47,9.342,7.9,40.1,11.885832639027424,50.9,45.1,0.4,6.8,11.6,0.194,1.99,8.0,291.7,199.0,3.0,4.0,2.067,4.5,27.6,5.49,1.7755200000000059e-09
25.74,7.839,598.0,3.666,6.76,249.09,60.0,32.07939767282683,22791.47343,98.42657000000328,0.151,25.372,13.2,42.7,1.189636970039495,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,3.0,6.0,3.068,6.625,20.2,7.11,2.952797100000098e-09
25.311,2.944,598.0,3.666,6.76,238.28,59.0,9.64271047227926,2147.3235,51.67650000000003,0.151,25.372,13.2,42.7,1.387230769918666,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,3.0,2.067,3.5,20.2,5.49,1.550295000000001e-09
23.166,0.28,598.0,3.666,6.76,162.37,54.0,8.484599589322382,136.895,72.10499999999999,0.151,25.372,13.2,42.7,1.02014111740389,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,3.0,2.067,3.5,20.2,5.49,2.16315e-09
25.155,2.606,437.0,10.633,6.77,246.27,65.0,14.14520547945206,7526.03144,82.16856000000007,0.105,8.941,19.2,40.7,2.4214542909039336,38.7,45.5,0.27,4.9,16.7,0.432,2.04,68.0,306.7,204.0,2.0,6.0,3.068,6.625,41.8,3.91,2.465056800000002e-09
36.036,7.218,598.0,3.666,6.76,246.25,84.0,15.63561643835616,9227.09072,64.10928000000058,0.151,25.372,13.2,42.7,3.0971082618527586,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,3.0,4.0,3.068,4.5,20.2,6.02,1.923278400000017e-09
12.55628,2.467,519.72,4.30364,6.6308,243.87,44.0,34.89664613278576,7177.789500000001,25.21049999999923,0.21408,8.2416,7.369999999999999,63.423,4.442029674895689,28.537,72.99199999999999,0.2448,5.832,7.796,0.09348,2.5452,38.72,363.884,254.52,2.0,6.0,3.068,6.625,19.44,6.02,7.563149999999767e-10
6.50802,1.008,495.0,4.505,6.589999999999999,203.76,41.19,11.0,2914.190692606162,88.96342895920031,0.234,2.831999999999999,2.2,81.8,0.12193533084563,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.6999999999999,243.0,2.0,6.0,,6.625,19.2,5.49,2.6689028687760084e-09
12.55628,2.467,519.72,4.30364,6.6308,243.87,44.0,34.0,7177.789500000001,25.21049999999923,0.21408,8.2416,7.369999999999999,63.423,3.8713207688163416,28.537,72.99199999999999,0.2448,5.832,7.796,0.09348,2.5452,38.72,363.884,254.52,2.0,6.0,3.068,6.625,19.44,6.02,7.563149999999767e-10
13.588,8.03,495.0,4.505,6.59,247.74,86.0,2.431211498973306,23173.33104,248.2689600000012,0.234,2.832,2.2,81.8,13.10784209406256,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,6.0,3.068,6.625,19.2,6.02,7.448068800000037e-09
9.322,3.86,495.0,4.505,6.59,247.27,59.0,30.48323066392881,11216.66769,55.23230999999942,0.234,2.832,2.2,81.8,2.116663295658188,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,6.625,19.2,6.02,1.6569692999999821e-09
11.06,5.189,495.0,4.505,6.59,248.33,70.0,3.134839151266256,15084.31375,68.18625000000065,0.234,2.832,2.2,81.8,20.0,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,6.625,19.2,5.49,2.0455875000000192e-09
27.027,3.61,598.0,3.666,6.76,239.09,63.0,19.92881587953456,2239.423,458.6770000000001,0.151,25.372,13.2,42.7,0.0789673237541282,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,1.0,3.0,3.068,3.5,20.2,5.49,1.376031e-08
20.511,13.284,437.0,10.633,6.77,249.03,53.0,1.774127310061602,17055.9672,41.03280000000086,0.105,8.941,19.2,40.7,6.209293282784082,38.7,45.5,0.27,4.9,16.7,0.432,2.04,68.0,306.7,204.0,3.0,4.0,4.026,4.5,41.8,6.02,1.230984000000026e-09
11.218,10.265,495.0,4.505,6.59,248.16,71.0,2.691307323750856,13064.90565,151.9943500000008,0.234,2.832,2.2,81.8,19.735103051080973,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,4.0,3.068,4.5,19.2,6.02,4.559830500000025e-09
8.96,6.146,446.0,9.957,6.64,247.65,56.0,1.0,7838.51445,71.98555000000033,0.094,9.892,13.3,70.1,6.705705599451296,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,3.0,4.0,3.068,4.5,39.1,6.02,2.1595665000000103e-09
30.888,4.339,598.0,3.666,6.76,224.44,72.0,3.671457905544148,3210.8045,48.89550000000008,0.151,25.372,13.2,42.7,10.072985843212557,42.90000000000001,98.3,0.26,5.3,8.100000000000001,0.038,2.91,98.0,418.3000000000001,291.0,3.0,3.0,3.068,3.5,20.2,5.49,1.4668650000000027e-09
25.155,2.606,437.0,10.633,6.77,246.27,65.0,14.75975359342916,7526.03144,82.16856000000007,0.105,8.941,19.2,40.7,1.4394068854915676,38.7,45.5,0.27,4.9,16.7,0.432,2.04,68.0,306.7,204.0,2.0,6.0,3.068,6.625,41.8,5.49,2.465056800000002e-09
22.737,3.433,598.0,3.666,6.76,242.5,53.0,11.62765229295003,2448.7155,115.3845000000001,0.151,25.372,13.2,42.7,4.534001768733464,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,3.0,3.0,2.067,3.5,20.2,5.49,3.461535000000003e-09
27.885,5.806,598.0,3.666,6.76,244.67,65.0,10.64476386036961,4307.0118,29.48819999999978,0.151,25.372,13.2,42.7,1.5523233206960243,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,3.0,3.0,3.068,3.5,20.2,5.49,8.846459999999933e-10
11.692,7.643,495.0,4.505,6.59,246.48,74.0,3.707049965776865,22151.86962,129.2303800000009,0.234,2.832,2.2,81.8,19.846415985298737,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,6.0,3.068,6.625,19.2,7.11,3.876911400000026e-09
13.536,1.518,492.0,4.739,6.61,234.02,48.0,6.850102669404517,1896.447,58.65300000000002,0.16,3.178,8.1,63.0,2.756849638399516,28.2,61.5,0.23,6.8,8.3,0.133,2.5,18.0,343.3,249.0,2.0,4.0,2.067,4.5,21.6,3.91,1.759590000000001e-09
28.69684000000001,8.39,477.4200000000001,12.57228,6.837800000000001,248.64,76.0,35.0,24425.22987,80.87012999999934,0.4007000000000001,8.839780000000001,16.429,44.96,14.20029263259386,37.75900000000001,54.892,0.2786,5.018000000000001,18.6,0.60226,2.161,44.72,334.568,216.1,3.0,6.0,3.068,6.625,46.506,7.11,2.4261038999999803e-09
20.28,5.765,430.0,6.185,7.2,248.57,52.0,2.414784394250513,16778.47924,60.62076000000161,0.014,9.036,7.9,52.6,20.0,39.0,49.1,0.34,6.4,10.5,0.301,1.97,32.0,301.7,197.0,3.0,6.0,3.068,6.625,26.3,7.11,1.8186228000000481e-09
10.586,5.082,495.0,4.505,6.59,248.07,67.0,22.71047227926078,14781.6732,65.32679999999891,0.234,2.832,2.2,81.8,2.563920016327073,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,6.625,19.2,6.02,1.9598039999999667e-09
31.85182,8.016,436.8,6.350299999999999,7.1665,248.11,77.0,21.87542778918549,23237.48294,180.3170599999976,0.023,9.14765,10.504,47.522,0.8812689089708596,41.366,50.47499999999999,0.339,6.465,10.805,0.30835,2.006,31.8,306.4499999999999,200.6,3.0,6.0,3.068,6.625,27.055,5.49,5.409511799999927e-09
35.175,4.717,588.8,9.402459999999998,6.5091,245.58,67.0,20.0,13709.70669,78.59330999999838,0.213,11.53063,42.208,39.838,0.0904916797239141,52.5,82.22399999999999,0.2649,8.232,16.771,0.4689,2.8097,28.57,412.85,280.97,2.0,6.0,3.068,6.625,41.837,2.87,2.357799299999951e-09
31.558,0.455,415.0,7.632,6.79,229.95,62.0,20.49281314168378,1308.986,26.71399999999994,0.47,9.342,7.9,40.1,6.0091311231386655,50.9,45.1,0.4,6.8,11.6,0.194,1.99,8.0,291.7,199.0,2.0,6.0,3.068,6.625,27.6,6.02,8.014199999999983e-10
8.536,3.463,423.7,9.45915,6.308,245.06,55.0,14.86379192334018,10078.35924,44.54075999999986,0.0892999999999999,9.3974,12.901,67.99699999999999,2.64691080128154,15.52,44.65,0.5795,4.655,14.915,0.3211,1.957,23.75,296.115,195.7,2.0,6.0,3.068,6.625,37.145,5.49,1.3362227999999959e-09
9.164,4.694,495.0,4.505,6.59,244.61,58.0,2.48870636550308,13570.74145,130.1585500000001,0.234,2.832,2.2,81.8,15.966754155730529,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,6.625,19.2,5.49,3.904756500000003e-09
19.368,6.749,434.0600000000001,8.76484,6.9506,248.39,50.0,17.15811088295688,8540.8938,147.7062000000005,0.06678,8.9809,17.844,42.128,3.4842111477172377,38.736,47.012,0.2994,5.530000000000001,14.096,0.37698,2.0106,52.88,304.6,201.06,3.0,4.0,3.068,4.5,35.29,6.02,4.4311860000000156e-09
9.92,6.641,446.0,9.957,6.64,245.62,62.0,2.631074606433949,8520.82081,35.07919000000038,0.094,9.892,13.3,70.1,9.420551099166714,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,3.0,4.0,3.068,4.5,39.1,6.02,1.052375700000011e-09
20.163,3.481,598.0,3.666,6.76,244.66,47.0,12.72279260780287,4450.21544,34.98455999999987,0.151,25.372,13.2,42.7,4.452961778744732,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,4.0,3.068,4.5,20.2,5.49,1.049536799999996e-09
11.85,5.999,495.0,4.505,6.59,246.92,75.0,4.717316906228611,17440.5,59.5,0.234,2.832,2.2,81.8,12.009816242499584,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,6.625,19.2,7.11,1.785e-09
10.27,5.997,495.0,4.505,6.59,244.97,65.0,12.0,7684.5015,42.49849999999969,0.234,2.832,2.2,81.8,5.233282406863323,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,4.0,3.068,4.5,19.2,5.49,1.274954999999991e-09
27.456,0.992,598.0,3.666,6.76,215.89,64.0,12.65708418891171,734.6129999999999,11.18700000000001,0.151,25.372,13.2,42.7,9.573835716998708,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,3.0,2.067,3.5,20.2,5.49,3.3561000000000025e-10
33.15,12.097,430.0,6.185,7.200000000000001,247.31,85.0,2.0,15433.54036,115.0596399999995,0.014,9.036,7.9,52.6,6.084849423762149,39.0,49.1,0.34,6.400000000000001,10.5,0.301,1.97,32.0,301.7,197.0,3.0,4.0,3.068,4.5,26.3,5.49,3.451789199999985e-09
9.6,8.071,446.0,9.957,6.64,247.96,60.0,10.0,10327.96712,64.4328800000003,0.094,9.892,13.3,70.1,20.0,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,3.0,4.0,3.068,4.5,39.1,5.49,1.932986400000009e-09
31.275,3.092,638.0,9.873,6.84,243.09,75.0,9.0,2266.838,46.26200000000017,0.081,8.796,33.9,22.1,1.5861014061983982,41.7,75.8,0.35,7.2,30.9,1.178,3.19,22.0,446.7,319.0,2.0,3.0,3.068,3.5,77.1,5.49,1.3878600000000052e-09
11.534,5.662,495.0,4.505,6.59,246.74,73.0,3.715263518138261,16415.98107,130.7189299999991,0.234,2.832,2.2,81.8,4.874805472324808,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,6.0,3.068,6.625,19.2,5.49,3.9215678999999726e-09
9.447,2.362,534.0,10.556,6.61,240.41,47.0,6.781656399726215,3022.9216,24.37840000000006,0.284,8.092,8.0,71.6,4.060983091687619,20.1,62.0,0.26,5.0,25.0,0.813,2.57,16.0,373.3,257.0,2.0,4.0,3.068,4.5,62.5,6.02,7.313520000000015e-10
13.728,0.022,598.0,3.666,6.76,90.01,32.0,31.0,11.31,17.69,0.151,25.372,13.2,42.7,1.553326761756591,42.90000000000001,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,4.0,2.067,4.5,20.2,5.49,5.306999999999998e-10
20.91446000000001,9.159,414.4,8.20715,6.6163,249.06,62.0,33.37166324435318,26620.80384,128.3961600000002,0.19433,9.17073,36.415,28.976,1.037465689665976,33.733,53.636,0.3967,7.112,12.145,0.25268,2.1074,33.69,289.264,216.27,3.0,6.0,3.068,6.625,29.936,7.11,3.8518848000000075e-09
43.265,8.031,415.0,7.632,6.79,248.58,85.0,2.245037645448323,23345.14551,114.9544899999964,0.47,9.342,7.9,40.1,5.08210101786056,50.9,45.1,0.4,6.8,11.6,0.194,1.99,8.0,291.7,199.0,3.0,6.0,3.068,6.625,27.6,6.02,3.448634699999893e-09
25.311,0.611,598.0,3.666,6.76,230.62,59.0,24.0,766.688,23.71199999999999,0.151,25.372,13.2,42.7,1.2105312651657507,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,4.0,2.067,4.5,20.2,5.49,7.113599999999995e-10
6.004,0.705,495.0,4.505,6.59,215.87,38.0,5.626283367556468,1996.4386,78.86139999999978,0.234,2.832,2.2,81.8,20.0,15.8,65.0,0.24,6.0,7.700000000000001,0.111,2.43,20.0,346.7,243.0,2.0,6.0,3.068,6.625,19.2,5.49,2.365841999999993e-09
27.71874,7.046,429.1,6.271819999999999,7.1754,248.33,63.0,2.223134839151266,8945.1544,108.6455999999998,0.0413599999999999,9.05436,7.9,47.34999999999999,20.0,43.998,48.86,0.3436,6.424,10.566,0.29458,1.9712,30.56,301.1,197.12,3.0,4.0,3.068,4.5,26.378,6.02,3.2593679999999953e-09
9.92,3.618,446.0,9.957,6.64,244.19,62.0,22.2943189596167,10540.71632,38.08367999999973,0.094,9.892,13.3,70.1,4.817673457034252,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,2.0,6.0,3.068,6.625,39.1,6.02,1.1425103999999919e-09
46.2,7.981,566.0,9.491,6.53,248.92,88.0,2.140999315537303,23200.74159,109.5584100000015,0.194,11.269,26.5,19.9,19.11110216082325,52.5,76.6,0.32,7.7,16.6,0.448,2.69,28.0,396.7,269.0,3.0,6.0,3.068,6.625,41.4,7.11,3.2867523000000442e-09
9.28,1.595,446.0,9.957,6.64,237.19,58.0,16.1533196440794,2028.115,30.88499999999999,0.094,9.892,13.3,70.1,0.8037501668223658,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,2.0,4.0,3.068,4.5,39.1,6.02,9.265499999999998e-10
15.0,0.666,675.0,23.803,6.97,212.43,50.0,14.70225872689938,119.856,379.544,0.061,6.208,7.4,62.1,6.235062097684717,30.0,79.4,0.22,7.0,30.8,0.851,3.19,14.0,473.3,319.0,2.0,3.0,2.067,3.5,77.0,5.49,1.138632e-08
17.16,4.601,430.0,6.185,7.2,243.76,44.0,12.0,13375.37028,78.02972000000045,0.014,9.036,7.9,52.60000000000001,10.1638206540831,39.0,49.1,0.34,6.4,10.5,0.301,1.97,32.0,301.7,197.0,2.0,6.0,3.068,6.625,26.3,5.49,2.340891600000014e-09
9.322,8.002,495.0,4.505,6.59,247.42,59.0,12.0,5868.6284,107.5716000000002,0.234,2.832,2.2,81.8,3.001508390126388,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,3.0,3.068,3.5,19.2,5.49,3.2271480000000064e-09
20.163,1.457,598.0,3.666,6.76,240.48,47.0,13.43189596167009,1831.7939,46.00610000000006,0.151,25.372,13.2,42.7,4.100715498618115,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,4.0,3.068,4.5,20.2,6.02,1.380183000000002e-09
27.456,3.377,598.0000000000001,3.666,6.76,243.15,64.0,13.66187542778919,4309.43066,43.96933999999965,0.151,25.372,13.2,42.7,3.311741593423068,42.9,98.3,0.26,5.300000000000001,8.1,0.038,2.91,98.0,418.3,291.0,2.0,4.0,3.068,4.5,20.2,5.49,1.319080199999989e-09
7.52,0.458,446.0,9.957,6.64,203.8,47.0,13.06228610540725,301.9625,43.13749999999999,0.094,9.892,13.3,70.1,4.025573840621366,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,2.0,3.0,3.068,3.5,39.1,5.49,1.294124999999999e-09
16.482,14.12,534.0,10.556,6.61,248.58,82.0,11.0,10492.3728,58.02719999999863,0.284,8.092,8.0,71.6,12.352951256500992,20.1,62.0,0.26,5.0,25.0,0.813,2.57,16.0,373.3,257.0,3.0,3.0,3.068,3.5,62.5,5.49,1.740815999999959e-09
14.994,6.692,510.8000000000001,9.70536,6.5806,243.67,49.0,2.234086242299794,8461.664,146.3359999999993,0.148,10.63558,18.58,50.02,20.0,30.6,62.98399999999999,0.4534,6.412000000000001,16.186,0.3974,2.4002,26.62,357.6,240.02,3.0,4.0,3.068,4.5,40.34200000000001,5.49,4.390079999999981e-09
8.48,6.594,446.0,9.957,6.64,247.33,53.0,11.72073921971253,8398.2913,93.40869999999995,0.094,9.892,13.3,70.1,11.9498902861389,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,3.0,4.0,3.068,4.5,39.1,5.49,2.802260999999999e-09
28.35600000000001,4.459,638.0,9.873,6.84,243.31,68.0,12.61601642710472,5690.34116,58.05883999999969,0.081,8.796,33.9,22.1,4.054058672353457,41.7,75.8,0.35,7.2,30.9,1.178,3.19,22.0,446.7,319.0,3.0,4.0,3.068,4.5,77.1,6.02,1.7417651999999907e-09
34.83000000000001,15.757,436.9999999999999,10.633,6.769999999999999,247.91,90.0,3.0,11706.90384,68.29615999999987,0.105,8.940999999999999,19.2,40.7,2.6345700173414706,38.7,45.5,0.27,4.899999999999999,16.7,0.432,2.04,68.0,306.6999999999999,204.0,3.0,3.0,3.068,3.5,41.79999999999999,6.02,2.0488847999999962e-09
27.939,6.627,638.0,9.873,6.84,243.87,67.0,10.85010266940452,4936.37753,20.32247000000007,0.081,8.796,33.9,22.1,2.683284952741998,41.7,75.8,0.35,7.2,30.9,1.178,3.19,22.0,446.7,319.0,3.0,3.0,3.068,3.5,77.1,5.49,6.096741000000021e-10
